nnz_grid,proposed_solve_time,l0bnb_solve_time,omp_solve_time,lasso_solve_time,enet_solve_time,proposed_f1_score,l0bnb_f1_score,omp_f1_score,lasso_f1_score,enet_f1_score,proposed_train_error,l0bnb_train_error,omp_train_error,lasso_train_error,enet_train_error,proposed_test_error,l0bnb_test_error,omp_test_error,lasso_test_error,enet_test_error
10,1.958662119317562,33.715291468720686,0.0034757657484574753,0.058263664660246475,0.008833885192871094,0.8297872340425531,0.8297872340425531,0.5618181818181819,0.45652173913043476,0.4000000000000001,0.1124697596404892,0.1124697596404892,0.17790481092923588,0.26534340012080787,0.5985415567382084,0.18762604874403566,0.18762604874403566,0.27480392070481824,0.4607256376929766,0.959274306573095
11,0.47577399015426636,14.78984219233195,0.0037806727669455788,0.06187150111565223,0.011586785316467285,0.7830687830687831,0.7830687830687831,0.5645021645021646,0.5164835164835165,0.4285714285714285,0.1097696372806956,0.1097696372806956,0.15149985596204235,0.22139879136325966,0.6059330400705706,0.189217427375623,0.189217427375623,0.24382860824968938,0.38748503369858367,0.8073926329235229
12,1.3349456064628833,21.13398584297725,0.004114411093971946,0.06754119307906539,0.011049866676330566,0.7603305785123967,0.7603305785123967,0.5553719008264463,0.5252525252525252,0.42424242424242414,0.10984812872357468,0.10984812872357468,0.13496139833715473,0.19583061068632113,0.6375391551644114,0.17658535336855183,0.17658535336855183,0.2327765372532529,0.3748306079407379,0.8355073373496944
13,1.5975555256009102,24.50411746135125,0.004449280825528232,0.07507136735049161,0.012580633163452148,0.7065217391304348,0.7065217391304348,0.5486166007905139,0.5533596837944664,0.45652173913043476,0.1070103833224579,0.1070103833224579,0.12273327528883864,0.1678240495886284,0.5724020730769109,0.17214803027477425,0.17214803027477425,0.22654879124455907,0.3146968167502173,0.706951839700191
14,3.3396759879204536,65.92783478736878,0.004791771281849254,0.07291907277600519,0.010244958540972541,0.7016129032258064,0.7016129032258064,0.5409090909090909,0.5574712643678161,0.49509803921568635,0.0950010677161476,0.0950010677161476,0.1132625646091827,0.14907920763619972,0.5137626385841176,0.1658134407684095,0.1658134407684095,0.22403199552302747,0.28760513353140915,0.6589709968340511
15,3.3973402341206866,70.98594443886368,0.005154496973211115,0.07847244164039349,0.008638342221577963,0.6986666666666667,0.6986666666666667,0.5236363636363636,0.5793103448275863,0.5066666666666667,0.08362323287661473,0.08362323287661473,0.10624089036402612,0.13375579773378268,0.47459588864108143,0.15030974118916648,0.15030974118916648,0.2294397430963192,0.25714166037284564,0.579787864085819
16,7.529302261493824,92.98104900405521,0.005536075071855025,0.08453886436693596,0.017124414443969727,0.6752136752136755,0.6752136752136755,0.5076923076923078,0.6060606060606062,0.4945054945054945,0.08233574063504637,0.08233574063504637,0.10007388215784409,0.11027977556791879,0.43297633137441044,0.14302467105094545,0.14302467105094545,0.23201468528777974,0.2041574779105921,0.603945871072546
17,6.519405942696792,89.08013171241397,0.0059357773173939095,0.09622381627559662,0.017071459028455947,0.6752136752136751,0.6752136752136751,0.496969696969697,0.6041666666666667,0.5061728395061729,0.07258362470573478,0.07258362470573478,0.094215904763848,0.09859963885064202,0.4320164773338355,0.14265874157486597,0.14265874157486597,0.2298832864745035,0.19226715206448822,0.5687346678820822
18,9.371428292138235,82.89069939511162,0.006357223337346857,0.09746331182019465,0.018010822931925456,0.6428571428571429,0.6428571428571429,0.487012987012987,0.6108374384236454,0.519047619047619,0.07173234151057909,0.07173234151057909,0.08865946410304301,0.0824266663216992,0.3727747416667335,0.13836237079032144,0.13836237079032144,0.23048577286376515,0.17242175884747912,0.4960592589550211
19,13.133301751366977,90.37798816279361,0.006795527718283913,0.09892318166535476,0.021260311206181843,0.6111771700356718,0.6111771700356718,0.47523510971786825,0.592152199762188,0.5028735632183907,0.06643927901702084,0.06643927901702084,0.08349457948506883,0.08624402895996493,0.3419334134616488,0.13451443125712835,0.13451443125712835,0.2342036823413118,0.17717308910906174,0.47357592466006543
